CustomerID,Recency,Frequency,Moneytaryvalue,Rscore,Fscore,Mscore,Label,Score,Cluster
16866,141,3,207.73999999999998,2,2,1,2.02.01.0,5,1
16869,23,5,797.3199999999998,3,3,3,3.03.03.0,9,3
16871,23,6,2761.49,3,3,4,3.03.04.0,10,0
16872,78,3,680.02,2,2,3,2.02.03.0,7,3
16873,5,10,7066.309999999998,4,4,4,4.04.04.0,12,0
16875,65,8,2023.47,2,4,4,2.04.04.0,10,3
16877,13,6,846.6199999999997,4,3,3,4.03.03.0,10,0
16878,25,2,0.0,3,1,1,3.01.01.0,5,4
16880,31,6,1491.4300000000003,3,3,3,3.03.03.0,9,3
16881,67,1,432.0,2,1,2,2.01.02.0,5,2
16882,67,3,705.1199999999998,2,2,3,2.02.03.0,7,3
16883,188,2,272.47999999999996,1,1,1,1.01.01.0,3,1
16884,38,1,429.84,3,1,2,3.01.02.0,6,4
16885,16,3,450.4099999999996,4,2,2,4.02.02.0,8,4
16887,36,1,192.32999999999998,3,1,1,3.01.01.0,5,4
16889,195,3,1578.6700000000005,1,2,3,1.02.03.0,6,2
16891,2,5,742.4300000000002,4,3,3,4.03.03.0,10,0
16892,2,5,489.4899999999997,4,3,2,4.03.02.0,9,4
16893,367,1,145.93000000000004,1,1,1,1.01.01.0,3,1
16895,65,1,202.26999999999995,2,1,1,2.01.01.0,4,1
16897,300,2,213.03000000000014,1,1,1,1.01.01.0,3,1
16898,27,4,436.68,3,3,2,3.03.02.0,8,3
16899,8,6,1271.0599999999995,4,3,3,4.03.03.0,10,0
16900,12,5,187.6900000000003,4,3,1,4.03.01.0,8,4
16902,117,1,1706.88,2,1,4,2.01.04.0,7,2
16903,30,1,363.20000000000005,3,1,2,3.01.02.0,6,4
16904,5,15,3653.7499999999977,4,4,4,4.04.04.0,12,0
16905,6,6,3020.6499999999996,4,3,4,4.03.04.0,11,0
16906,82,4,559.5900000000001,2,3,2,2.03.02.0,7,3
16907,30,5,928.7600000000002,3,3,3,3.03.03.0,9,3
16909,65,2,364.14000000000004,2,1,2,2.01.02.0,5,2
16910,5,8,1508.960000000002,4,4,3,4.04.03.0,11,0
16912,24,9,2508.8700000000013,3,4,4,3.04.04.0,11,0
16913,291,1,113.44000000000001,1,1,1,1.01.01.0,3,1
16914,37,1,183.75999999999996,3,1,1,3.01.01.0,5,4
16915,10,6,621.6800000000001,4,3,2,4.03.02.0,9,4
16916,24,2,562.4100000000002,3,1,2,3.01.02.0,6,4
16917,277,1,391.5200000000001,1,1,2,1.01.02.0,4,2
16918,50,5,1043.3399999999997,3,3,3,3.03.03.0,9,3
16919,157,11,2592.2499999999995,1,4,4,1.04.04.0,9,3
16921,62,1,154.18000000000004,2,1,1,2.01.01.0,4,1
16923,13,19,6488.29999999999,4,4,4,4.04.04.0,12,0
16924,22,3,722.6399999999995,3,2,3,3.02.03.0,8,3
16926,372,1,230.25000000000003,1,1,1,1.01.01.0,3,1
16927,116,3,543.0500000000001,2,2,2,2.02.02.0,6,2
16928,81,18,2748.599999999998,2,4,4,2.04.04.0,10,3
16929,4,7,1295.3900000000006,4,4,3,4.04.03.0,11,0
16930,27,2,378.89000000000004,3,1,2,3.01.02.0,6,4
16931,6,20,4554.86999999999,4,4,4,4.04.04.0,12,0
16932,54,1,150.23,2,1,1,2.01.01.0,4,1
16933,2,3,530.08,4,2,2,4.02.02.0,8,4
16934,55,1,931.03,2,1,3,2.01.03.0,6,2
16936,26,1,261.90000000000003,3,1,1,3.01.01.0,5,4
16938,9,4,1878.430000000001,4,3,4,4.03.04.0,11,0
16940,53,3,3049.880000000001,2,2,4,2.02.04.0,8,3
16942,13,8,1878.5100000000016,4,4,4,4.04.04.0,12,0
16943,212,3,816.7299999999999,1,2,3,1.02.03.0,6,2
16945,22,13,4345.500000000007,3,4,4,3.04.04.0,11,0
16947,236,1,406.48000000000013,1,1,2,1.01.02.0,4,2
16948,139,3,435.02,2,2,2,2.02.02.0,6,2
16949,4,7,1161.2700000000002,4,4,3,4.04.03.0,11,0
16950,57,3,1178.56,2,2,3,2.02.03.0,7,3
16951,124,4,1262.7500000000014,2,3,3,2.03.03.0,8,3
16952,110,1,167.61,2,1,1,2.01.01.0,4,1
16953,31,1,20.8,3,1,1,3.01.01.0,5,4
16954,1,8,2085.0800000000004,4,4,4,4.04.04.0,12,0
16955,185,5,493.67,1,3,2,1.03.02.0,6,3
16956,10,2,292.34000000000003,4,1,2,4.01.02.0,7,4
16957,240,2,416.64,1,1,2,1.01.02.0,4,2
16959,88,1,117.35000000000001,2,1,1,2.01.01.0,4,1
16960,39,3,507.04999999999995,3,2,2,3.02.02.0,7,4
16961,117,1,234.17,2,1,1,2.01.01.0,4,1
16963,188,1,110.55000000000001,1,1,1,1.01.01.0,3,1
16965,227,1,201.19,1,1,1,1.01.01.0,3,1
16966,9,10,2148.4700000000003,4,4,4,4.04.04.0,12,0
16967,190,1,319.0199999999999,1,1,2,1.01.02.0,4,2
16968,5,2,439.4300000000001,4,1,2,4.01.02.0,7,4
16969,40,3,650.4100000000002,3,2,3,3.02.03.0,8,3
16971,3,2,232.20999999999987,4,1,1,4.01.01.0,6,4
16976,268,1,251.51999999999998,1,1,1,1.01.01.0,3,1
16978,78,1,344.33,2,1,2,2.01.02.0,5,2
16979,4,8,1809.0500000000004,4,4,4,4.04.04.0,12,0
16980,256,2,1028.4600000000005,1,1,3,1.01.03.0,5,2
16982,61,1,384.06,2,1,2,2.01.02.0,5,2
16983,13,8,1894.82,4,4,4,4.04.04.0,12,0
16984,79,4,4370.5899999999965,2,3,4,2.03.04.0,9,3
16985,18,8,5461.620000000001,3,4,4,3.04.04.0,11,0
16986,30,2,1873.2,3,1,4,3.01.04.0,8,3
16987,4,6,1616.8000000000004,4,3,4,4.03.04.0,11,0
16988,6,1,126.12,4,1,1,4.01.01.0,6,4
16989,8,6,1133.25,4,3,3,4.03.03.0,10,0
16990,219,1,179.0,1,1,1,1.01.01.0,3,1
16992,11,6,1601.86,4,3,3,4.03.03.0,10,0
16995,373,1,-1.25,1,1,1,1.01.01.0,3,1
16996,31,7,1427.46,3,4,3,3.04.03.0,10,0
16997,289,3,702.0,1,2,3,1.02.03.0,6,2
16998,150,4,287.02,1,3,1,1.03.01.0,5,1
16999,24,2,484.82000000000005,3,1,2,3.01.02.0,6,4
17001,1,11,3989.5700000000006,4,4,4,4.04.04.0,12,0
17002,74,4,1487.78,2,3,3,2.03.03.0,8,3
17004,47,2,1312.1399999999994,3,1,3,3.01.03.0,7,4
17006,5,4,781.7800000000001,4,3,3,4.03.03.0,10,0
17007,51,6,877.4300000000001,3,3,3,3.03.03.0,9,3
17010,17,2,185.46,4,1,1,4.01.01.0,6,4
17011,31,1,270.90000000000003,3,1,1,3.01.01.0,5,4
17014,9,3,562.6799999999997,4,2,2,4.02.02.0,8,4
17015,29,3,1838.6099999999994,3,2,4,3.02.04.0,9,3
17017,3,21,8574.110000000002,4,4,4,4.04.04.0,12,0
17018,41,2,920.0999999999998,3,1,3,3.01.03.0,7,4
17019,12,4,1258.080000000001,4,3,3,4.03.03.0,10,0
17022,32,1,71.0,3,1,1,3.01.01.0,5,4
17024,46,3,95.85,3,2,1,3.02.01.0,6,4
17025,61,2,357.77,2,1,2,2.01.02.0,5,2
17026,186,2,154.82999999999998,1,1,1,1.01.01.0,3,1
17027,79,5,835.8599999999998,2,3,3,2.03.03.0,8,3
17029,111,2,716.0,2,1,3,2.01.03.0,6,2
17030,64,1,146.87,2,1,1,2.01.01.0,4,1
17031,12,2,380.35,4,1,2,4.01.02.0,7,4
17033,87,3,1030.1399999999999,2,2,3,2.02.03.0,7,3
17034,17,4,734.57,4,3,3,4.03.03.0,10,0
17035,246,3,388.33000000000004,1,2,2,1.02.02.0,5,2
17037,79,2,1253.2199999999996,2,1,3,2.01.03.0,6,2
17038,31,1,112.40000000000003,3,1,1,3.01.01.0,5,4
17040,138,1,449.7299999999999,2,1,2,2.01.02.0,5,2
17041,27,3,1055.69,3,2,3,3.02.03.0,8,3
17042,3,5,1036.5800000000002,4,3,3,4.03.03.0,10,0
17043,33,4,1735.1799999999998,3,3,4,3.03.04.0,10,0
17044,9,3,897.43,4,2,3,4.02.03.0,9,4
17045,114,3,339.44,2,2,2,2.02.02.0,6,2
17046,158,1,642.0199999999999,1,1,2,1.01.02.0,4,2
17047,86,2,1100.9,2,1,3,2.01.03.0,6,2
17048,116,6,864.3199999999998,2,3,3,2.03.03.0,8,3
17049,3,10,5589.830000000006,4,4,4,4.04.04.0,12,0
17050,97,6,3185.639999999999,2,3,4,2.03.04.0,9,3
17051,195,1,240.89,1,1,1,1.01.01.0,3,1
17052,29,1,399.09,3,1,2,3.01.02.0,6,4
17053,129,2,496.37999999999994,2,1,2,2.01.02.0,5,2
17054,29,6,1353.8300000000004,3,3,3,3.03.03.0,9,3
17058,82,3,1179.8899999999999,2,2,3,2.02.03.0,7,3
17059,30,5,3080.3899999999994,3,3,4,3.03.04.0,10,0
17060,267,1,234.24,1,1,1,1.01.01.0,3,1
17061,74,9,5116.129999999999,2,4,4,2.04.04.0,10,3
17062,314,4,529.4299999999998,1,3,2,1.03.02.0,6,3
17063,9,8,1421.5899999999992,4,4,3,4.04.03.0,11,0
17064,59,3,855.4500000000003,2,2,3,2.02.03.0,7,3
17065,144,1,-112.35,2,1,1,2.01.01.0,4,1
17068,13,21,4531.340000000004,4,4,4,4.04.04.0,12,0
17069,29,10,2655.2200000000007,3,4,4,3.04.04.0,11,0
17070,115,1,304.23999999999995,2,1,2,2.01.02.0,5,2
17071,9,13,2385.480000000001,4,4,4,4.04.04.0,12,0
17073,18,4,1446.09,3,3,3,3.03.03.0,9,3
17075,18,4,813.7700000000001,3,3,3,3.03.03.0,9,3
17076,37,3,841.08,3,2,3,3.02.03.0,8,3
17078,37,1,378.2000000000001,3,1,2,3.01.02.0,6,4
17079,79,1,118.80000000000001,2,1,1,2.01.01.0,4,1
17080,23,3,285.5,3,2,1,3.02.01.0,6,4
17081,26,2,288.9100000000001,3,1,1,3.01.01.0,5,4
17082,34,2,2003.8500000000008,3,1,4,3.01.04.0,8,3
17083,110,3,1405.7799999999995,2,2,3,2.02.03.0,7,3
17084,36,1,2747.9900000000016,3,1,4,3.01.04.0,8,3
17085,124,5,1550.8000000000002,2,3,3,2.03.03.0,8,3
17086,8,6,2050.079999999999,4,3,4,4.03.04.0,11,0
17088,29,4,1991.009999999999,3,3,4,3.03.04.0,10,0
17090,5,8,1972.5500000000009,4,4,4,4.04.04.0,12,0
17091,3,8,3802.8100000000018,4,4,4,4.04.04.0,12,0
17092,51,4,1774.0300000000007,3,3,4,3.03.04.0,10,0
17094,319,2,270.19999999999993,1,1,1,1.01.01.0,3,1
17095,23,5,1088.1999999999994,3,3,3,3.03.03.0,9,3
17096,10,7,992.6800000000003,4,4,3,4.04.03.0,11,0
17097,3,7,937.9199999999998,4,4,3,4.04.03.0,11,0
17100,19,1,971.74,3,1,3,3.01.03.0,7,4
17101,11,4,1621.7299999999998,4,3,4,4.03.04.0,11,0
17102,262,1,25.5,1,1,1,1.01.01.0,3,1
17105,160,2,665.7800000000004,1,1,3,1.01.03.0,5,2
17107,33,6,10362.479999999994,3,3,4,3.03.04.0,10,0
17109,30,6,865.9299999999998,3,3,3,3.03.03.0,9,3
17110,166,1,163.29999999999998,1,1,1,1.01.01.0,3,1
17111,48,1,231.60999999999999,3,1,1,3.01.01.0,5,4
17114,6,9,739.7199999999996,4,4,3,4.04.03.0,11,0
17115,9,5,806.8999999999997,4,3,3,4.03.03.0,10,0
17117,289,1,116.19999999999997,1,1,1,1.01.01.0,3,1
17118,318,1,157.02,1,1,1,1.01.01.0,3,1
17119,4,3,593.6099999999999,4,2,2,4.02.02.0,8,4
17120,234,1,307.46,1,1,2,1.01.02.0,4,2
17122,120,1,138.32,2,1,1,2.01.01.0,4,1
17123,162,1,345.29999999999995,1,1,2,1.01.02.0,4,2
17124,186,1,294.24,1,1,2,1.01.02.0,4,2
17125,51,1,230.49999999999997,3,1,1,3.01.01.0,5,4
17126,153,3,976.5499999999997,1,2,3,1.02.03.0,6,2
17128,335,1,157.09,1,1,1,1.01.01.0,3,1
17131,6,4,2463.170000000001,4,3,4,4.03.04.0,11,0
17133,16,6,4892.240000000001,4,3,4,4.03.04.0,11,0
17134,107,2,413.19999999999993,2,1,2,2.01.02.0,5,2
17135,17,5,1139.7299999999998,4,3,3,4.03.03.0,10,0
17138,276,1,380.5,1,1,2,1.01.02.0,4,2
17139,16,12,10567.869999999986,4,4,4,4.04.04.0,12,0
17140,248,1,454.12,1,1,2,1.01.02.0,4,2
17142,240,1,579.0,1,1,2,1.01.02.0,4,2
17144,2,2,984.5699999999998,4,1,3,4.01.03.0,8,4
17146,106,3,749.78,2,2,3,2.02.03.0,7,3
17147,23,5,1679.6400000000003,3,3,4,3.03.04.0,10,0
17148,52,1,124.88,2,1,1,2.01.01.0,4,1
17152,195,2,1503.5,1,1,3,1.01.03.0,5,2
17153,25,1,213.77999999999997,3,1,1,3.01.01.0,5,4
17154,76,1,329.34000000000003,2,1,2,2.01.02.0,5,2
17155,18,2,251.69999999999996,3,1,1,3.01.01.0,5,4
17157,8,3,306.54999999999995,4,2,2,4.02.02.0,8,4
17158,33,3,1266.9699999999993,3,2,3,3.02.03.0,8,3
17159,22,4,1534.7300000000002,3,3,3,3.03.03.0,9,3
17160,32,6,3518.0299999999993,3,3,4,3.03.04.0,10,0
17162,29,7,1707.2099999999996,3,4,4,3.04.04.0,11,0
17163,22,2,293.1,3,1,2,3.01.02.0,6,4
17164,33,6,2466.4000000000005,3,3,4,3.03.04.0,10,0
17165,285,1,158.68,1,1,1,1.01.01.0,3,1
17166,39,3,189.48999999999998,3,2,1,3.02.01.0,6,4
17169,51,4,816.8800000000006,3,3,3,3.03.03.0,9,3
17171,290,1,224.90999999999997,1,1,1,1.01.01.0,3,1
17172,75,2,313.26,2,1,2,2.01.02.0,5,2
17173,6,8,3755.6499999999983,4,4,4,4.04.04.0,12,0
17174,218,1,59.9,1,1,1,1.01.01.0,3,1
17175,45,5,1430.9400000000003,3,3,3,3.03.03.0,9,3
17176,202,1,306.13,1,1,2,1.01.02.0,4,2
17179,179,3,711.79,1,2,3,1.02.03.0,6,2
17180,57,3,768.3200000000002,2,2,3,2.02.03.0,7,3
17181,58,2,239.91999999999996,2,1,1,2.01.01.0,4,1
17183,8,8,3286.9099999999994,4,4,4,4.04.04.0,12,0
17186,47,2,144.0,3,1,1,3.01.01.0,5,4
17187,227,1,203.95,1,1,1,1.01.01.0,3,1
17188,12,8,2275.58,4,4,4,4.04.04.0,12,0
17189,107,2,383.74999999999994,2,1,2,2.01.02.0,5,2
17190,59,3,249.74,2,2,1,2.02.01.0,5,1
17191,29,5,2093.680000000001,3,3,4,3.03.04.0,10,0
17193,36,7,1674.46,3,4,4,3.04.04.0,11,0
17194,274,2,262.62,1,1,1,1.01.01.0,3,1
17197,30,1,1013.01,3,1,3,3.01.03.0,7,4
17198,24,3,692.2200000000001,3,2,3,3.02.03.0,8,3
17201,54,1,289.78000000000003,2,1,1,2.01.01.0,4,1
17203,36,3,3560.0799999999995,3,2,4,3.02.04.0,9,3
17204,170,7,1352.9100000000003,1,4,3,1.04.03.0,8,3
17205,54,1,384.08,2,1,2,2.01.02.0,5,2
17206,54,1,204.24,2,1,1,2.01.01.0,4,1
17211,27,8,2299.670000000001,3,4,4,3.04.04.0,11,0
17212,254,1,226.85,1,1,1,1.01.01.0,3,1
17213,41,10,2741.079999999998,3,4,4,3.04.04.0,11,0
17214,61,6,974.1199999999998,2,3,3,2.03.03.0,8,3
17217,235,1,113.5,1,1,1,1.01.01.0,3,1
17218,5,10,1951.9700000000003,4,4,4,4.04.04.0,12,0
17219,32,1,114.23,3,1,1,3.01.01.0,5,4
17220,25,10,3187.550000000003,3,4,4,3.04.04.0,11,0
17221,8,2,334.48,4,1,2,4.01.02.0,7,4
17222,66,1,328.65,2,1,2,2.01.02.0,5,2
17223,311,2,416.8899999999999,1,1,2,1.01.02.0,4,2
17226,309,1,393.48999999999995,1,1,2,1.01.02.0,4,2
17227,19,6,939.32,3,3,3,3.03.03.0,9,3
17228,16,8,1906.0900000000015,4,4,4,4.04.04.0,12,0
17229,97,2,318.76000000000005,2,1,2,2.01.02.0,5,2
17230,265,6,3466.6700000000005,1,3,4,1.03.04.0,8,3
17231,13,10,3078.2200000000025,4,4,4,4.04.04.0,12,0
17232,3,2,417.7700000000001,4,1,2,4.01.02.0,7,4
17233,36,1,190.88,3,1,1,3.01.01.0,5,4
17234,183,1,149.89,1,1,1,1.01.01.0,3,1
17235,26,2,550.0600000000001,3,1,2,3.01.02.0,6,4
17236,13,6,916.1300000000002,4,3,3,4.03.03.0,10,0
17237,12,2,314.69,4,1,2,4.01.02.0,7,4
17238,3,15,3719.1000000000004,4,4,4,4.04.04.0,12,0
17239,313,2,379.95000000000005,1,1,2,1.01.02.0,4,2
17242,109,2,1135.0399999999997,2,1,3,2.01.03.0,6,2
17243,2,26,8491.749999999998,4,4,4,4.04.04.0,12,0
17244,54,1,954.8999999999997,2,1,3,2.01.03.0,6,2
17245,205,1,171.45,1,1,1,1.01.01.0,3,1
17247,16,1,280.09,4,1,1,4.01.01.0,6,4
17248,121,1,318.65000000000003,2,1,2,2.01.02.0,5,2
17250,4,2,381.96999999999997,4,1,2,4.01.02.0,7,4
17251,363,1,269.83000000000004,1,1,1,1.01.01.0,3,1
17252,117,2,348.9099999999999,2,1,2,2.01.02.0,5,2
17253,19,1,178.26,3,1,1,3.01.01.0,5,4
17254,5,2,271.19000000000005,4,1,1,4.01.01.0,6,4
17255,41,2,291.48,3,1,1,3.01.01.0,5,4
17256,108,2,239.99999999999997,2,1,1,2.01.01.0,4,1
17259,149,2,581.2299999999999,1,1,2,1.01.02.0,4,2
17262,53,4,1253.3600000000001,2,3,3,2.03.03.0,8,3
17263,209,1,63.440000000000005,1,1,1,1.01.01.0,3,1
17265,139,2,550.0099999999998,2,1,2,2.01.02.0,5,2
17266,3,3,296.5799999999999,4,2,2,4.02.02.0,8,4
17267,128,1,317.19999999999993,2,1,2,2.01.02.0,5,2
17268,108,4,763.64,2,3,3,2.03.03.0,8,3
17272,43,5,2144.5299999999997,3,3,4,3.03.04.0,10,0
17274,36,1,107.82000000000002,3,1,1,3.01.01.0,5,4
17277,228,2,1065.3500000000001,1,1,3,1.01.03.0,5,2
17278,242,1,246.04000000000008,1,1,1,1.01.01.0,3,1
17279,58,1,187.82999999999998,2,1,1,2.01.01.0,4,1
17282,131,3,1685.4600000000003,2,2,4,2.02.04.0,8,3
17284,61,6,1636.580000000002,2,3,4,2.03.04.0,9,3
17286,22,1,151.37000000000006,3,1,1,3.01.01.0,5,4
17287,27,7,1049.0600000000004,3,4,3,3.04.03.0,10,0
17288,10,7,1417.6300000000012,4,4,3,4.04.03.0,11,0
17289,32,3,922.7700000000003,3,2,3,3.02.03.0,8,3
17290,4,2,513.0099999999998,4,1,2,4.01.02.0,7,4
17291,309,1,550.8000000000001,1,1,2,1.01.02.0,4,2
17293,9,8,1854.0600000000004,4,4,4,4.04.04.0,12,0
17295,29,2,546.9999999999998,3,1,2,3.01.02.0,6,4
17297,18,1,128.18000000000004,3,1,1,3.01.01.0,5,4
17298,102,2,498.42,2,1,2,2.01.02.0,5,2
17299,12,4,656.6100000000001,4,3,3,4.03.03.0,10,0
17301,22,1,163.24000000000007,3,1,1,3.01.01.0,5,4
17302,15,6,1119.9299999999998,4,3,3,4.03.03.0,10,0
17303,362,1,250.03999999999994,1,1,1,1.01.01.0,3,1
17306,11,17,8600.730000000005,4,4,4,4.04.04.0,12,0
17307,366,1,-152.64000000000001,1,1,1,1.01.01.0,3,1
17309,96,1,82.75,2,1,1,2.01.01.0,4,1
17311,79,2,1384.8500000000001,2,1,3,2.01.03.0,6,2
17312,139,3,644.3,2,2,3,2.02.03.0,7,3
17313,18,2,2288.1299999999997,3,1,4,3.01.04.0,8,3
17314,25,11,2514.76,3,4,4,3.04.04.0,11,0
17315,1,36,6193.429999999996,4,4,4,4.04.04.0,12,0
17317,47,3,2524.0200000000004,3,2,4,3.02.04.0,9,3
17320,101,3,1200.6199999999997,2,2,3,2.02.03.0,7,3
17321,9,2,657.1599999999999,4,1,3,4.01.03.0,8,4
17323,16,7,894.4400000000004,4,4,3,4.04.03.0,11,0
17324,18,4,986.4800000000002,3,3,3,3.03.03.0,9,3
17325,281,1,96.8,1,1,1,1.01.01.0,3,1
17329,15,2,523.11,4,1,2,4.01.02.0,7,4
17330,23,2,363.9,3,1,2,3.01.02.0,6,4
17331,124,1,175.2,2,1,1,2.01.01.0,4,1
17333,86,1,494.24999999999994,2,1,2,2.01.02.0,5,2
17334,302,3,306.6,1,2,2,1.02.02.0,5,2
17337,152,4,1897.5100000000027,1,3,4,1.03.04.0,8,3
17338,18,8,6461.789999999996,3,4,4,3.04.04.0,11,0
17339,95,2,243.36,2,1,1,2.01.01.0,4,1
17340,10,12,11891.179999999997,4,4,4,4.04.04.0,12,0
17341,157,2,682.2900000000001,1,1,3,1.01.03.0,5,2
17343,356,1,193.63999999999996,1,1,1,1.01.01.0,3,1
17344,47,1,157.61999999999995,3,1,1,3.01.01.0,5,4
17345,16,3,519.6899999999998,4,2,2,4.02.02.0,8,4
17346,4,14,2557.9,4,4,4,4.04.04.0,12,0
17347,87,1,228.96,2,1,1,2.01.01.0,4,1
17348,15,5,1156.600000000001,4,3,3,4.03.03.0,10,0
17349,180,1,98.25,1,1,1,1.01.01.0,3,1
17350,9,3,1251.44,4,2,3,4.02.03.0,9,4
17351,37,3,587.15,3,2,2,3.02.02.0,7,4
17353,130,2,1740.0,2,1,4,2.01.04.0,7,2
17354,51,1,1393.06,3,1,3,3.01.03.0,7,4
17356,312,1,178.21999999999997,1,1,1,1.01.01.0,3,1
17357,25,1,384.3899999999999,3,1,2,3.01.02.0,6,4
17358,304,2,360.8099999999999,1,1,2,1.01.02.0,4,2
17359,12,1,127.85999999999999,4,1,1,4.01.01.0,6,4
17360,18,2,568.2400000000002,3,1,2,3.01.02.0,6,4
17361,50,3,488.2,3,2,2,3.02.02.0,7,4
17362,240,2,312.22999999999996,1,1,2,1.01.02.0,4,2
17364,1,11,4437.229999999996,4,4,4,4.04.04.0,12,0
17365,13,7,4767.359999999998,4,4,4,4.04.04.0,12,0
17367,239,1,167.55,1,1,1,1.01.01.0,3,1
17368,24,9,1315.7200000000012,3,4,3,3.04.03.0,10,0
17370,73,4,446.18,2,3,2,2.03.02.0,7,3
17371,18,2,418.3999999999998,3,1,2,3.01.02.0,6,4
17372,41,8,1337.1800000000012,3,4,3,3.04.03.0,10,0
17373,41,4,646.9200000000001,3,3,3,3.03.03.0,9,3
17374,219,2,495.7699999999999,1,1,2,1.01.02.0,4,2
17375,191,4,372.49999999999983,1,3,2,1.03.02.0,6,3
17376,71,2,203.2,2,1,1,2.01.01.0,4,1
17377,24,21,3883.319999999996,3,4,4,3.04.04.0,11,0
17379,12,1,389.72,4,1,2,4.01.02.0,7,4
17381,9,21,20272.42999999999,4,4,4,4.04.04.0,12,0
17382,66,1,65.4,2,1,1,2.01.01.0,4,1
17383,5,1,193.39000000000001,4,1,1,4.01.01.0,6,4
17384,20,2,336.40000000000003,3,1,2,3.01.02.0,6,4
17385,15,1,256.11000000000007,4,1,1,4.01.01.0,6,4
17386,8,4,2686.42,4,3,4,4.03.04.0,11,0
17387,20,2,746.8099999999998,3,1,3,3.01.03.0,7,4
17388,78,4,1259.56,2,3,3,2.03.03.0,8,3
17389,1,38,31300.080000000016,4,4,4,4.04.04.0,12,0
17391,164,2,508.8,1,1,2,1.01.02.0,4,2
17392,307,2,417.27000000000004,1,1,2,1.01.02.0,4,2
17394,220,1,203.86999999999995,1,1,1,1.01.01.0,3,1
17396,40,4,7330.800000000001,3,3,4,3.03.04.0,10,0
17397,23,1,681.4099999999999,3,1,3,3.01.03.0,7,4
17398,115,3,653.3799999999999,2,2,3,2.02.03.0,7,3
17400,127,5,2097.8400000000015,2,3,4,2.03.04.0,9,3
17402,5,12,2633.85,4,4,4,4.04.04.0,12,0
17403,37,1,263.92,3,1,1,3.01.01.0,5,4
17404,5,15,30300.819999999992,4,4,4,4.04.04.0,12,0
17405,2,5,967.2199999999998,4,3,3,4.03.03.0,10,0
17406,331,3,1912.72,1,2,4,1.02.04.0,7,3
17408,164,1,32.65,1,1,1,1.01.01.0,3,1
17409,185,2,771.8499999999999,1,1,3,1.01.03.0,5,2
17410,17,5,1214.7199999999996,4,3,3,4.03.03.0,10,0
17411,13,4,748.9399999999999,4,3,3,4.03.03.0,10,0
17412,3,7,1258.0600000000002,4,4,3,4.04.03.0,11,0
17414,44,2,778.0,3,1,3,3.01.03.0,7,4
17415,80,1,507.8399999999999,2,1,2,2.01.02.0,5,2
17416,30,9,6838.340000000002,3,4,4,3.04.04.0,11,0
17418,43,2,463.4600000000001,3,1,2,3.01.02.0,6,4
17419,12,13,4200.969999999999,4,4,4,4.04.04.0,12,0
17420,51,3,598.8300000000002,3,2,2,3.02.02.0,7,4
17422,17,10,1853.1299999999997,4,4,4,4.04.04.0,12,0
17423,46,4,663.6300000000003,3,3,3,3.03.03.0,9,3
17425,20,2,759.1699999999995,3,1,3,3.01.03.0,7,4
17426,5,5,5022.259999999998,4,3,4,4.03.04.0,11,0
17427,72,1,100.8,2,1,1,2.01.01.0,4,1
17428,1,26,17078.450000000004,4,4,4,4.04.04.0,12,0
17429,121,4,512.1200000000001,2,3,2,2.03.02.0,7,3
17430,33,2,265.76000000000005,3,1,1,3.01.01.0,5,4
17431,314,1,403.30000000000007,1,1,2,1.01.02.0,4,2
17432,19,2,365.76000000000005,3,1,2,3.01.02.0,6,4
17433,89,1,303.16,2,1,2,2.01.02.0,5,2
17434,3,9,2333.420000000001,4,4,4,4.04.04.0,12,0
17436,2,2,216.3,4,1,1,4.01.01.0,6,4
17438,248,2,378.30000000000007,1,1,2,1.01.02.0,4,2
17440,148,4,177.09999999999997,1,3,1,1.03.01.0,5,1
17442,30,10,2210.2600000000007,3,4,4,3.04.04.0,11,0
17443,220,1,534.24,1,1,2,1.01.02.0,4,2
17444,148,3,2940.0400000000013,1,2,4,1.02.04.0,7,3
17446,177,2,120.9,1,1,1,1.01.01.0,3,1
17447,41,2,541.53,3,1,2,3.01.02.0,6,4
17448,145,1,-4287.63,1,1,1,1.01.01.0,3,1
17449,3,7,2503.2099999999996,4,4,4,4.04.04.0,12,0
17450,9,33,187322.17000000013,4,4,4,4.04.04.0,12,0
17451,2,7,1648.9500000000003,4,4,4,4.04.04.0,12,0
17453,18,2,486.71999999999997,3,1,2,3.01.02.0,6,4
17454,193,4,517.5300000000002,1,3,2,1.03.02.0,6,3
17455,204,1,131.7,1,1,1,1.01.01.0,3,1
17456,366,1,249.85999999999999,1,1,1,1.01.01.0,3,1
17457,127,5,1737.6999999999998,2,3,4,2.03.04.0,9,3
17458,16,1,316.49999999999994,4,1,2,4.01.02.0,7,4
17459,44,2,657.3,3,1,3,3.01.03.0,7,4
17460,79,8,452.63000000000005,2,4,2,2.04.02.0,8,3
17461,23,2,735.8199999999996,3,1,3,3.01.03.0,7,4
17462,52,3,662.9399999999999,2,2,3,2.02.03.0,7,3
17463,17,6,1860.8100000000018,4,3,4,4.03.04.0,11,0
17464,159,1,289.96000000000004,1,1,1,1.01.01.0,3,1
17466,11,2,763.2800000000003,4,1,3,4.01.03.0,8,4
17468,11,2,137.0,4,1,1,4.01.01.0,6,4
17469,17,6,1843.0599999999997,4,3,4,4.03.04.0,11,0
17470,45,5,1125.0700000000002,3,3,3,3.03.03.0,9,3
17472,192,3,697.5400000000002,1,2,3,1.02.03.0,6,2
