customer_id,monetary_DNN,monetary_btyd,frequency_DNN,frequency_btyd,recency,t,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
15117,675.73,363.33,2,1,95,116,47.0,337.87,542.5,0,0,1,363.33,1550.13,1550.13
15122,1614.23,304.2975,5,4,183,198,36.0,322.85,157.8,2,1,4,304.3,1612.13,1612.13
15125,10634.45,522.5823076923077,14,13,157,171,11.0,759.6,415.64,6,1,13,522.58,11117.05,11117.05
15128,1118.78,105.84666666666666,7,6,93,120,13.0,159.83,141.43,4,1,6,105.85,1419.54,1419.54
15129,2796.73,305.16625,9,8,185,192,20.0,310.75,180.11,0,0,8,305.17,3447.4,3447.4
15132,842.23,264.23,3,2,157,163,52.0,280.74,211.0,0,0,2,264.23,977.93,977.93
15133,982.42,324.61,3,2,174,202,58.0,327.47,226.67,0,0,2,324.61,982.42,982.42
15134,614.86,168.25333333333333,4,3,113,141,28.0,153.72,97.5,0,0,3,168.25,1387.99,1387.99
15140,1723.86,319.4275,5,4,149,165,29.0,344.77,252.2,1,1,4,319.43,2350.0,2350.0
15144,2953.34,515.004,6,5,199,213,33.0,492.22,237.67,0,0,5,515.0,6564.84,6564.84
15145,724.03,301.8,2,1,21,149,10.0,362.02,219.0,0,0,1,301.8,1194.73,1194.73
15146,1313.66,239.72,3,2,127,192,42.0,437.89,486.33,1,1,2,239.72,1313.66,1313.66
15150,3569.62,767.0925,5,4,160,170,32.0,713.92,494.8,0,0,4,767.09,5303.97,5303.97
15152,2321.76,223.66571428571427,8,7,74,88,9.0,290.22,145.38,2,1,7,223.67,4684.24,4684.24
15157,1438.8,117.78,4,3,235,259,58.0,359.7,440.0,2,1,3,117.78,1869.5,1869.5
15159,8943.27,544.7915384615385,14,13,249,262,17.0,638.81,404.29,2,1,13,544.79,18573.68,18573.68
15164,368.18,194.79,2,1,131,240,65.0,184.09,71.5,0,0,1,194.79,843.05,843.05
15172,886.74,270.17,3,2,101,137,33.0,295.58,279.33,0,0,2,270.17,1624.05,1624.05
15179,1438.62,485.04,4,3,131,265,32.0,359.66,316.0,1,1,3,485.04,2186.2,2186.2
15181,425.8,143.58333333333331,4,3,190,266,47.0,106.45,62.5,2,1,3,143.58,680.28,680.28
15182,622.85,252.37,2,1,114,169,57.0,311.43,126.5,0,0,1,252.37,622.85,622.85
15187,1521.44,272.46,5,4,83,113,16.0,304.29,112.0,1,1,4,272.46,4670.08,4670.08
15189,11025.24,311.96352941176474,35,34,233,233,6.0,315.01,114.46,9,1,34,311.96,15802.14,15802.14
15192,1044.32,364.66,3,2,246,266,82.0,348.11,306.0,0,0,2,364.66,1044.32,1044.32
15194,4383.48,248.5825,17,16,246,269,14.0,257.85,190.59,6,1,16,248.58,7521.17,7521.17
15199,657.15,304.05,2,1,73,209,36.0,328.58,113.5,0,0,1,304.05,1268.7,1268.7
15201,890.94,98.24333333333333,7,6,126,148,18.0,127.28,127.71,4,1,6,98.24,927.84,927.84
15203,1328.32,372.12666666666667,4,3,206,212,51.0,332.08,334.75,0,0,3,372.13,1827.8,1827.8
15206,236.7,109.5,3,2,176,176,58.0,78.9,30.0,0,0,2,109.5,420.3,420.3
15208,323.52,258.12,2,1,190,254,95.0,161.76,77.0,0,0,1,258.12,867.62,867.62
15214,651.63,136.7,2,1,59,143,29.0,325.82,278.0,0,0,1,136.7,1661.44,1661.44
15218,3865.35,656.738,6,5,202,219,33.0,644.23,376.33,0,0,5,656.74,5756.89,5756.89
15220,1264.01,189.58,6,5,165,181,27.0,210.67,186.83,1,1,5,189.58,1758.92,1758.92
15227,876.82,279.295,3,2,102,218,34.0,292.27,196.33,0,0,2,279.3,1219.4,1219.4
15228,2214.28,436.4766666666666,4,3,171,195,42.0,553.57,375.5,1,1,3,436.48,3376.96,3376.96
15232,612.06,301.7,2,1,27,41,13.0,306.03,343.0,0,0,1,301.7,612.06,612.06
15237,1093.65,154.73,2,1,24,128,12.0,546.83,399.0,0,0,1,154.73,1412.32,1412.32
15240,1024.38,257.4575,5,4,180,272,36.0,204.88,149.4,2,1,4,257.46,1685.57,1685.57
15241,1327.01,155.28,7,6,156,184,22.0,189.57,222.14,1,1,6,155.28,1738.59,1738.59
15245,2515.84,632.18,3,2,127,162,42.0,838.61,594.67,0,0,2,632.18,2515.84,2515.84
15249,5325.93,432.411,11,10,149,157,13.0,484.18,263.82,2,1,10,432.41,6657.36,6657.36
15251,7387.22,567.65,9,8,135,142,15.0,820.8,503.0,2,1,8,567.65,10327.11,10327.11
15258,623.16,307.5,2,1,49,118,24.0,311.58,71.0,0,0,1,307.5,623.16,623.16
15260,1780.77,226.71166666666664,7,6,272,273,38.0,254.4,123.0,1,1,6,226.71,1780.77,1780.77
15265,1506.12,793.88,2,1,84,136,42.0,753.06,306.0,0,0,1,793.88,1506.12,1506.12
15267,1407.76,372.0,2,1,27,83,13.0,703.88,352.0,0,0,1,372.0,1717.36,1717.36
15270,1769.0,271.575,5,4,203,211,40.0,353.8,191.0,1,1,4,271.58,2298.2,2298.2
15271,1372.34,157.57375,9,8,249,266,27.0,152.48,79.56,0,0,8,157.57,2485.82,2485.82
15281,2099.58,131.916,11,10,197,234,17.0,190.87,100.91,3,1,10,131.92,2239.95,2239.95
15288,2006.36,613.57,4,3,210,266,52.0,501.59,180.25,0,0,3,613.57,2306.52,2306.52
15289,693.3,158.925,3,2,114,150,38.0,231.1,252.0,1,1,2,158.93,935.1,935.1
15290,3345.94,260.5283333333333,13,12,256,260,19.0,257.38,129.69,1,1,12,260.53,7803.77,7803.77
15291,3234.48,242.14,13,12,201,274,15.0,248.81,87.46,2,1,12,242.14,4596.51,4596.51
15296,2571.69,343.09,5,4,217,227,43.0,514.34,254.2,1,1,4,343.09,3610.31,3610.31
15298,1777.2,344.9,5,4,179,267,35.0,355.44,265.0,0,0,4,344.9,3774.1,3774.1
15299,2315.09,80.01333333333332,7,6,249,273,35.0,330.73,367.14,4,1,6,80.01,3787.09,3787.09
15301,3740.47,383.3875,9,8,261,269,29.0,415.61,224.33,1,1,8,383.39,5028.12,5028.12
15304,477.8,50.66428571428571,8,7,205,269,25.0,59.73,8.75,2,1,7,50.66,680.3,680.3
15311,44007.66,702.6182258064516,63,62,261,274,4.0,698.53,451.81,1,1,62,702.62,59419.34,59419.34
15312,791.05,252.53,3,2,251,255,83.0,263.68,135.67,0,0,2,252.53,921.1,921.1
15329,736.3,377.0,3,2,231,266,77.0,245.43,126.67,1,1,2,377.0,1005.5,1005.5
15334,351.67,118.585,3,2,17,74,5.0,117.22,91.33,0,0,2,118.59,351.67,351.67
15349,473.81,107.7,2,1,29,88,14.0,236.91,163.5,0,0,1,107.7,473.81,473.81
15356,2279.64,304.2028571428572,8,7,263,269,32.0,284.96,173.13,0,0,7,304.2,2766.5,2766.5
15358,5538.21,350.9757142857143,15,14,245,266,16.0,369.21,320.93,5,1,14,350.98,8234.8,8234.8
15367,1406.28,320.85,3,2,72,176,24.0,468.76,249.33,1,1,2,320.85,1867.69,1867.69
15370,1487.96,325.94,5,4,198,233,39.0,297.59,121.8,1,1,4,325.94,2360.55,2360.55
15373,1484.1,143.725,9,8,256,272,28.0,164.9,36.67,1,1,8,143.73,2213.11,2213.11
15376,989.02,334.85,2,1,105,123,52.0,494.51,268.5,0,0,1,334.85,1233.36,1233.36
15379,3631.89,305.7757142857143,8,7,189,259,23.0,453.99,286.63,1,1,7,305.78,3631.89,3631.89
15380,582.56,352.46,2,1,224,266,112.0,291.28,108.0,0,0,1,352.46,1682.36,1682.36
15382,2099.27,269.9625,5,4,116,196,23.0,419.85,323.8,2,1,4,269.96,5927.86,5927.86
15384,635.76,321.205,3,2,203,273,67.0,211.92,197.67,1,1,2,321.21,635.76,635.76
15394,1436.44,848.78,2,1,154,259,77.0,718.22,273.0,0,0,1,848.78,2183.54,2183.54
15400,561.7,53.9,5,4,165,179,33.0,112.34,62.0,1,1,4,53.9,666.7,666.7
15402,626.77,185.78,2,1,48,97,24.0,313.39,347.0,0,0,1,185.78,626.77,626.77
15407,740.73,287.865,3,2,122,206,40.0,246.91,109.67,0,0,2,287.87,1056.44,1056.44
15410,3089.41,451.135,7,6,162,162,23.0,441.34,149.86,0,0,6,451.14,3450.84,3450.84
15411,382.21,225.81,2,1,58,83,29.0,191.11,77.5,0,0,1,225.81,1346.38,1346.38
15416,3134.38,586.38,4,3,132,183,33.0,783.6,424.25,1,1,3,586.38,3974.37,3974.37
15421,739.36,444.3,2,1,95,211,47.0,369.68,189.5,0,0,1,444.3,950.36,950.36
15426,658.03,123.305,3,2,112,270,37.0,219.34,88.0,1,1,2,123.31,1429.9,1429.9
15433,533.3,160.66,2,1,54,168,27.0,266.65,267.0,0,0,1,160.66,417.87,417.87
15434,543.28,118.16,3,2,93,101,31.0,181.09,156.67,1,1,2,118.16,997.48,997.48
15440,237.66,111.86,2,1,72,109,36.0,118.83,62.5,0,0,1,111.86,383.68,383.68
15443,684.8,247.09,2,1,211,221,105.0,342.4,173.5,0,0,1,247.09,3212.16,3212.16
15449,646.05,150.065,3,2,76,162,25.0,215.35,171.67,1,1,2,150.07,971.22,971.22
15453,485.01,143.96,3,2,56,88,18.0,161.67,88.33,0,0,2,143.96,1388.37,1388.37
15462,169.8,64.8,2,1,44,88,22.0,84.9,62.0,0,0,1,64.8,234.6,234.6
15465,5670.98,366.8021428571429,15,14,231,270,15.0,378.07,58.47,0,0,14,366.8,6945.02,6945.02
15467,402.56,114.14,2,1,7,53,3.0,201.28,117.5,0,0,1,114.14,511.88,511.88
15482,2103.5,689.93,3,2,193,259,64.0,701.17,230.33,0,0,2,689.93,6568.72,6568.72
15483,233.81,118.96,2,1,105,167,52.0,116.91,147.5,0,0,1,118.96,233.81,233.81
15485,1278.63,328.54,2,1,37,274,18.0,639.32,301.5,0,0,1,328.54,2575.0,2575.0
15491,2791.69,442.31,5,4,135,136,27.0,558.34,293.6,1,1,4,442.31,3090.85,3090.85
15493,1284.2,379.095,3,2,121,171,40.0,428.07,119.0,0,0,2,379.1,1967.25,1967.25
15498,8587.1,591.2066666666666,16,15,267,268,16.0,536.69,282.38,4,1,15,591.21,12396.46,12396.46
15502,2360.74,324.808,6,5,246,270,41.0,393.46,613.0,3,1,5,324.81,5541.46,5541.46
15505,2091.14,573.49,3,2,42,56,14.0,697.05,321.33,0,0,2,573.49,3497.14,3497.14
15512,121.0,19.8,2,1,204,260,102.0,60.5,34.0,0,0,1,19.8,121.0,121.0
15513,8776.23,701.6025,13,12,267,274,20.0,675.09,274.85,1,1,12,701.6,14520.08,14520.08
15514,1385.67,327.91666666666663,4,3,139,265,34.0,346.42,211.75,0,0,3,327.92,2963.19,2963.19
15518,1594.2,174.29857142857142,8,7,209,233,26.0,199.28,139.5,2,1,7,174.3,1911.89,1911.89
15521,1991.98,379.0725,5,4,106,155,21.0,398.4,273.0,1,1,4,379.07,2574.65,2574.65
15527,1313.94,273.135,5,4,210,255,42.0,262.79,101.2,0,0,4,273.14,2348.82,2348.82
15529,2399.08,300.48857142857145,8,7,224,267,28.0,299.89,254.75,0,0,7,300.49,3967.78,3967.78
15530,1168.73,307.8,3,2,97,147,32.0,389.58,222.0,0,0,2,307.8,1502.35,1502.35
15532,1161.94,402.795,3,2,227,259,75.0,387.31,120.67,0,0,2,402.8,1517.08,1517.08
15535,459.9,118.1625,5,4,192,266,38.0,91.98,25.8,2,1,4,118.16,459.9,459.9
15544,2770.72,345.16857142857145,8,7,253,273,31.0,346.34,276.38,1,1,7,345.17,3542.51,3542.51
15547,2770.71,333.89,7,6,252,263,36.0,395.82,263.71,0,0,6,333.89,4954.84,4954.84
15549,1594.18,326.04,3,2,159,217,53.0,531.39,216.67,1,1,2,326.04,1655.76,1655.76
15550,433.28,147.69,3,2,195,202,65.0,144.43,84.0,0,0,2,147.69,575.63,575.63
15555,2789.12,287.8544444444444,10,9,266,270,26.0,278.91,242.5,0,0,9,287.85,4758.2,4758.2
15561,449.67,183.92,2,1,66,116,33.0,224.84,47.5,0,0,1,183.92,722.74,722.74
15563,735.62,465.43,2,1,158,259,79.0,367.81,371.0,0,0,1,465.43,1319.69,1319.69
15569,1375.71,362.4033333333333,4,3,229,233,57.0,343.93,166.5,0,0,3,362.4,1375.71,1375.71
15570,2771.13,281.685,9,8,228,270,25.0,307.9,125.56,0,0,8,281.69,4109.97,4109.97
15572,1555.29,554.69,3,2,169,179,56.0,518.43,229.67,0,0,2,554.69,2552.86,2552.86
15574,702.25,163.3,3,2,195,273,65.0,234.08,116.33,0,0,2,163.3,702.25,702.25
15577,258.88,229.23,2,1,154,206,77.0,129.44,44.5,0,0,1,229.23,258.88,258.88
15581,3471.63,319.929,11,10,246,267,22.0,315.6,26.0,0,0,10,319.93,3471.63,3471.63
15582,541.51,237.9,2,1,120,121,60.0,270.76,203.5,0,0,1,237.9,682.91,682.91
15587,456.84,111.96,2,1,209,252,104.0,228.42,78.0,0,0,1,111.96,913.68,913.68
15596,1343.34,117.6275,9,8,265,266,29.0,149.26,60.89,4,1,8,117.63,1343.34,1343.34
15601,5578.26,400.82333333333327,13,12,250,273,19.0,429.1,307.77,2,1,12,400.82,6745.36,6745.36
15602,328.71,39.36,7,6,239,269,34.0,46.96,29.29,4,1,6,39.36,1083.63,1083.63
15605,690.18,247.665,3,2,121,274,40.0,230.06,88.67,0,0,2,247.67,1198.23,1198.23
15606,2439.38,304.8257142857143,8,7,205,225,25.0,304.92,95.25,0,0,7,304.83,2422.64,2422.64
15611,931.24,103.37375,9,8,231,235,25.0,103.47,28.33,1,1,8,103.37,1568.39,1568.39
15615,7328.15,416.464,16,15,254,260,15.0,458.01,238.88,3,1,15,416.46,10360.04,10360.04
15620,854.06,143.19,4,3,155,259,38.0,213.52,146.75,2,1,3,143.19,1524.4,1524.4
15622,2501.0,275.0,8,7,92,183,11.0,312.63,151.25,5,1,7,275.0,3224.53,3224.53
15624,588.13,134.7433333333333,4,3,140,157,35.0,147.03,89.25,0,0,3,134.74,588.13,588.13
15625,1504.56,134.87166666666667,7,6,135,136,19.0,214.94,166.57,3,1,6,134.87,1504.56,1504.56
15628,1308.95,247.4425,5,4,244,267,48.0,261.79,169.8,1,1,4,247.44,2865.64,2865.64
15632,2335.94,323.5516666666666,7,6,153,175,21.0,333.71,186.0,1,1,6,323.55,3147.31,3147.31
15640,8837.02,850.33,11,10,251,273,22.0,803.37,441.82,0,0,10,850.33,12433.34,12433.34
15641,1887.2,526.2766666666666,4,3,254,260,63.0,471.8,390.5,0,0,3,526.28,1887.2,1887.2
15643,647.4,77.575,5,4,103,183,20.0,129.48,48.4,3,1,4,77.58,647.4,647.4
15644,813.0,287.19,3,2,95,162,31.0,271.0,185.67,0,0,2,287.19,813.0,813.0
15646,425.14,78.44666666666666,4,3,215,273,53.0,106.29,97.0,1,1,3,78.45,425.14,425.14
15656,563.63,160.34,3,2,106,185,35.0,187.88,67.33,0,0,2,160.34,748.5,748.5
15660,835.49,125.238,6,5,248,266,41.0,139.25,94.17,2,1,5,125.24,1552.01,1552.01
15665,2242.01,765.79,2,1,75,144,37.0,1121.01,833.0,0,0,1,765.79,2242.01,2242.01
15669,558.89,120.03,4,3,160,164,40.0,139.72,64.75,1,1,3,120.03,677.69,677.69
15671,1312.85,191.332,6,5,149,171,24.0,218.81,130.5,2,1,5,191.33,2635.49,2635.49
15673,2104.39,567.22,3,2,171,228,57.0,701.46,354.67,0,0,2,567.22,2881.02,2881.02
15674,677.08,160.98,3,2,39,155,13.0,225.69,142.0,1,1,2,160.98,1744.02,1744.02
15675,225.39,180.39,2,1,125,181,62.0,112.7,242.5,0,0,1,180.39,323.69,323.69
15679,260.26,82.04,2,1,28,83,14.0,130.13,199.0,0,0,1,82.04,781.28,781.28
15681,703.22,357.54,2,1,97,181,48.0,351.61,225.0,0,0,1,357.54,946.36,946.36
15687,1667.85,219.0583333333333,7,6,145,231,20.0,238.26,93.57,2,1,6,219.06,2981.5,2981.5
15689,254.1,150.6,2,1,242,262,121.0,127.05,42.0,0,0,1,150.6,254.1,254.1
15694,3249.98,327.06444444444446,10,9,196,273,19.0,325.0,72.7,1,1,9,327.06,6423.6,6423.6
15696,1550.85,132.175,9,8,113,227,12.0,172.32,79.22,3,1,8,132.18,2644.46,2644.46
15704,2293.62,677.385,3,2,75,116,25.0,764.54,342.67,0,0,2,677.39,2293.62,2293.62
15708,2665.91,331.93571428571425,8,7,235,270,29.0,333.24,128.5,2,1,7,331.94,3329.72,3329.72
15712,766.31,233.255,3,2,178,188,59.0,255.44,123.67,0,0,2,233.26,1072.36,1072.36
15713,346.75,87.8,3,2,223,267,74.0,115.58,49.67,1,1,2,87.8,346.75,346.75
15716,1118.81,190.57,4,3,224,270,56.0,279.7,186.0,0,0,3,190.57,1118.81,1118.81
15719,4067.02,330.36181818181814,12,11,238,238,19.0,338.92,181.42,1,1,11,330.36,5043.96,5043.96
15722,1383.45,529.7,3,2,182,191,60.0,461.15,196.0,0,0,2,529.7,2181.21,2181.21
15727,4609.29,614.488,6,5,252,260,42.0,768.22,437.83,0,0,5,614.49,5178.96,5178.96
15734,1339.45,760.8,2,1,86,101,43.0,669.73,173.0,0,0,1,760.8,1339.45,1339.45
15737,825.33,87.3625,5,4,95,143,19.0,165.07,87.0,2,1,4,87.36,1121.21,1121.21
15738,3534.76,246.5469230769231,14,13,263,273,18.0,252.48,154.43,3,1,13,246.55,4788.77,4788.77
15743,434.05,111.5,2,1,71,85,35.0,217.03,59.5,0,0,1,111.5,784.46,784.46
15747,549.47,306.82,2,1,52,73,26.0,274.74,146.5,0,0,1,306.82,974.04,974.04
15750,1095.58,251.68666666666664,4,3,196,267,49.0,273.9,261.75,1,1,3,251.69,2451.23,2451.23
15752,1623.63,340.995,5,4,257,273,51.0,324.73,267.0,0,0,4,341.0,2628.93,2628.93
15755,1144.83,415.075,3,2,186,195,62.0,381.61,208.0,0,0,2,415.08,2318.88,2318.88
15756,364.84,120.625,3,2,97,150,32.0,121.61,55.67,0,0,2,120.63,532.96,532.96
15764,3249.72,532.1975,5,4,176,177,35.0,649.94,407.4,2,1,4,532.2,3245.47,3245.47
15768,581.83,75.82666666666665,4,3,110,126,27.0,145.46,60.75,1,1,3,75.83,581.83,581.83
15769,41684.72,2599.5575,17,16,270,272,15.0,2452.04,1296.47,1,1,16,2599.56,51823.72,51823.72
15781,199.4,58.025,3,2,171,206,57.0,66.47,21.33,1,1,2,58.03,333.56,333.56
15785,1654.05,181.3675,5,4,138,196,27.0,330.81,201.8,2,1,4,181.37,2303.75,2303.75
15796,1530.77,197.8083333333333,7,6,193,203,27.0,218.68,75.29,2,1,6,197.81,2666.61,2666.61
15797,2207.4,730.8,4,3,206,220,51.0,551.85,218.25,0,0,3,730.8,2207.4,2207.4
15799,481.24,161.02,2,1,149,235,74.0,240.62,269.5,0,0,1,161.02,884.14,884.14
15800,699.08,454.58,2,1,139,147,69.0,349.54,167.5,0,0,1,454.58,699.08,699.08
15804,1821.91,259.31,6,5,92,99,15.0,303.65,182.83,2,1,5,259.31,3848.55,3848.55
15805,3521.55,350.0833333333333,10,9,258,265,25.0,352.16,223.9,2,1,9,350.08,5452.17,5452.17
15806,521.88,221.52,2,1,119,177,59.0,260.94,206.5,0,0,1,221.52,784.58,784.58
15809,399.21,66.80333333333333,4,3,118,203,29.0,99.8,62.75,0,0,3,66.8,399.21,399.21
15810,1359.11,327.2633333333333,4,3,167,197,41.0,339.78,213.75,1,1,3,327.26,1119.99,1119.99
15811,1732.4,240.425,7,6,260,266,37.0,247.49,107.43,2,1,6,240.43,2171.32,2171.32
15812,1801.14,389.085,5,4,210,218,42.0,360.23,184.4,0,0,4,389.09,1801.14,1801.14
15815,1874.7,482.56666666666666,4,3,119,160,29.0,468.68,378.5,0,0,3,482.57,2100.6,2100.6
15819,1585.47,472.915,3,2,145,177,48.0,528.49,379.67,0,0,2,472.92,1905.45,1905.45
15827,1403.55,80.84133333333332,16,15,258,273,16.0,87.72,44.31,6,1,15,80.84,1641.48,1641.48
15831,397.11,141.17,2,1,200,225,100.0,198.56,339.5,0,0,1,141.17,747.76,747.76
15834,1642.97,555.6066666666667,4,3,207,273,51.0,410.74,169.25,2,1,3,555.61,2084.9,2084.9
15835,675.51,187.2,3,2,193,231,64.0,225.17,111.0,0,0,2,187.2,954.09,954.09
15838,13861.18,1178.4983333333332,13,12,266,273,20.0,1066.24,-104.85,2,1,12,1178.5,33350.76,33350.76
15841,603.3,135.85,3,2,148,239,49.0,201.1,118.0,1,1,2,135.85,1209.1,1209.1
15845,2465.86,360.4166666666666,7,6,203,238,29.0,352.27,195.71,2,1,6,360.42,3650.87,3650.87
15854,2393.69,309.08428571428567,8,7,221,262,27.0,299.21,93.0,0,0,7,309.08,2974.65,2974.65
15855,712.24,154.11,5,4,127,164,25.0,142.45,94.0,0,0,4,154.11,712.24,712.24
15856,10019.4,649.8523076923077,14,13,265,266,18.0,715.67,483.64,0,0,13,649.85,16173.67,16173.67
15858,816.22,432.29,2,1,78,268,39.0,408.11,362.5,0,0,1,432.29,1438.85,1438.85
15860,654.28,137.905,5,4,244,269,48.0,130.86,54.6,0,0,4,137.91,977.21,977.21
15861,1130.0,407.52,2,1,133,168,66.0,565.0,438.0,0,0,1,407.52,3000.36,3000.36
15862,659.73,152.75,3,2,261,274,87.0,219.91,166.33,0,0,2,152.75,832.88,832.88
15864,400.36,78.97,3,2,139,217,46.0,133.45,67.33,1,1,2,78.97,1769.78,1769.78
15867,2949.91,257.91,12,11,256,270,21.0,245.83,123.92,0,0,11,257.91,3797.79,3797.79
15874,2181.15,319.36,6,5,107,185,17.0,363.53,176.33,1,1,5,319.36,4330.67,4330.67
15889,446.87,148.95,2,1,213,270,106.0,223.44,107.5,0,0,1,148.95,446.87,446.87
15898,998.79,154.025,5,4,148,269,29.0,199.76,84.4,1,1,4,154.03,1384.68,1384.68
15903,641.22,239.97,3,2,68,196,22.0,213.74,225.0,1,1,2,239.97,5126.34,5126.34
15906,751.81,193.19,3,2,111,156,37.0,250.6,78.67,0,0,2,193.19,1521.79,1521.79
15907,529.52,278.34,2,1,34,111,17.0,264.76,128.0,0,0,1,278.34,967.45,967.45
15910,663.36,128.4675,5,4,217,217,43.0,132.67,102.0,0,0,4,128.47,1232.18,1232.18
15912,264.62,123.13,2,1,55,134,27.0,132.31,92.5,0,0,1,123.13,264.62,264.62
15916,830.23,205.36,4,3,175,267,43.0,207.56,98.25,0,0,3,205.36,1491.24,1491.24
15932,1851.93,191.775,9,8,182,190,20.0,205.77,166.11,3,1,8,191.78,2461.85,2461.85
15938,404.58,82.42,5,4,211,224,42.0,80.92,48.0,0,0,4,82.42,404.58,404.58
15939,5847.5,392.3415384615385,14,13,224,232,16.0,417.68,326.36,1,1,13,392.34,6102.26,6102.26
15950,1091.38,662.56,2,1,253,260,126.0,545.69,222.5,0,0,1,662.56,1705.26,1705.26
15952,327.8,95.15,2,1,66,126,33.0,163.9,72.0,0,0,1,95.15,806.57,806.57
15953,807.24,199.13333333333333,4,3,158,270,39.0,201.81,112.25,0,0,3,199.13,1634.53,1634.53
15955,2453.7,376.264,6,5,266,273,44.0,408.95,183.67,1,1,5,376.26,4397.81,4397.81
15971,2109.45,224.575,7,6,203,212,29.0,301.35,130.29,0,0,6,224.58,4199.85,4199.85
15974,2534.53,353.058,6,5,155,189,25.0,422.42,253.33,1,1,5,353.06,3429.55,3429.55
15976,430.94,220.95,2,1,55,121,27.0,215.47,138.5,0,0,1,220.95,430.94,430.94
15981,2458.2,437.64,6,5,174,212,29.0,409.7,216.0,0,0,5,437.64,3408.48,3408.48
15983,1148.27,353.69,3,2,13,274,4.0,382.76,233.33,0,0,2,353.69,1475.02,1475.02
15984,1848.76,287.6766666666666,7,6,268,269,38.0,264.11,136.86,0,0,6,287.68,2816.97,2816.97
15985,1037.42,68.92,3,2,113,137,37.0,345.81,278.67,1,1,2,68.92,1037.42,1037.42
15987,1206.42,273.235,5,4,248,269,49.0,241.28,274.8,0,0,4,273.24,1451.28,1451.28
15996,891.96,157.1775,5,4,250,267,50.0,178.39,67.6,0,0,4,157.18,1044.78,1044.78
15998,2106.26,621.435,3,2,191,263,63.0,702.09,458.0,0,0,2,621.44,3084.17,3084.17
16003,1793.9,306.45,3,2,225,260,75.0,597.97,198.33,0,0,2,306.45,2735.37,2735.37
16005,298.08,120.49,2,1,88,171,44.0,149.04,63.5,0,0,1,120.49,615.39,615.39
16007,733.45,363.7,2,1,35,116,17.0,366.73,291.5,0,0,1,363.7,1701.94,1701.94
16011,2024.53,178.658,11,10,267,267,24.0,184.05,120.91,0,0,10,178.66,3362.71,3362.71
16012,1132.12,767.07,2,1,27,56,13.0,566.06,275.5,0,0,1,767.07,1415.29,1415.29
16013,17839.29,729.4473913043479,24,23,262,272,10.0,743.3,273.38,4,1,23,729.45,33366.25,33366.25
16014,529.93,267.0,2,1,139,192,69.0,264.97,114.5,0,0,1,267.0,653.13,653.13
16016,809.07,217.65,3,2,170,267,56.0,269.69,103.33,0,0,2,217.65,1483.31,1483.31
16019,2952.25,455.525,7,6,228,265,32.0,421.75,170.43,0,0,6,455.53,3450.24,3450.24
16023,500.69,322.85,2,1,74,167,37.0,250.35,113.5,0,0,1,322.85,719.81,719.81
16027,693.72,74.64,6,5,165,203,27.0,115.62,143.0,1,1,5,74.64,852.12,852.12
16029,36444.09,1023.1865625,33,32,266,274,8.0,1104.37,730.12,5,1,32,1023.19,50992.61,50992.61
16033,5789.51,433.37461538461537,14,13,261,270,18.0,413.54,152.29,0,0,13,433.37,8727.61,8727.61
16038,375.88,29.465,3,2,24,102,8.0,125.29,75.33,1,1,2,29.47,454.33,454.33
16040,876.18,453.75,2,1,120,169,60.0,438.09,254.5,0,0,1,453.75,1313.55,1313.55
16042,410.38,145.11,4,3,265,273,66.0,102.6,65.5,2,1,3,145.11,1147.37,1147.37
16043,676.49,184.32,3,2,106,218,35.0,225.5,114.0,0,0,2,184.32,773.99,773.99
16045,1340.7,225.41666666666663,4,3,171,191,42.0,335.18,224.25,0,0,3,225.42,1340.7,1340.7
16057,974.24,96.75333333333332,4,3,85,185,21.0,243.56,87.75,2,1,3,96.75,2140.22,2140.22
16059,951.3,277.68333333333334,4,3,204,268,51.0,237.83,98.0,0,0,3,277.68,1459.86,1459.86
16062,778.14,265.29,3,2,231,265,77.0,259.38,216.67,0,0,2,265.29,1153.62,1153.62
16076,887.8,291.175,3,2,88,109,29.0,295.93,236.67,0,0,2,291.18,2173.53,2173.53
16081,992.37,417.385,3,2,181,267,60.0,330.79,158.67,0,0,2,417.39,2806.9,2806.9
16083,1317.62,979.64,2,1,260,261,130.0,658.81,454.0,0,0,1,979.64,1317.62,1317.62
16085,325.04,143.69,2,1,84,221,42.0,162.52,112.0,0,0,1,143.69,981.51,981.51
16086,584.98,135.90666666666667,4,3,168,268,42.0,146.25,61.75,1,1,3,135.91,1119.31,1119.31
16091,315.06,157.81,2,1,44,99,22.0,157.53,77.0,0,0,1,157.81,315.06,315.06
16092,809.36,166.16333333333333,4,3,140,155,35.0,202.34,156.5,1,1,3,166.16,779.36,779.36
16098,1712.49,256.378,6,5,245,274,40.0,285.42,83.5,0,0,5,256.38,2005.63,2005.63
16099,592.1,273.8,2,1,88,126,44.0,296.05,181.0,0,0,1,273.8,731.9,731.9
16103,1156.4,317.31333333333333,4,3,76,134,19.0,289.1,97.0,0,0,3,317.31,1429.64,1429.64
16107,1494.12,480.61,3,2,80,84,26.0,498.04,166.67,0,0,2,480.61,3204.16,3204.16
16110,693.93,284.23,2,1,49,212,24.0,346.97,176.5,0,0,1,284.23,1337.48,1337.48
